name,price,speed,color,,
Neo Forza MARS 32 GB,,"43,600",Gray / Black,,
Neo Forza MARS 32 GB,,"43,600",Gray / Black,,
Neo Forza MARS 32 GB,,"43,600",Gray / Black,,
Neo Forza MARS 64 GB,,"43,600",Gray / Black,,
Neo Forza MARS 32 GB,,"44,000",Gray / Black,,
Neo Forza MARS 16 GB,,"44,000",Gray / Black,,
TEAMGROUP Elite Plus 16 GB,,"55,200",Silver,,
TEAMGROUP Elite Plus 32 GB,,"55,200",Black,,
OLOy Blade RGB 64 GB,,"55,600",Black,,
OLOy Blade RGB 32 GB,,"57,600",Black,,
OLOy Blade RGB 32 GB,,"56,600",Black,,
GeIL Polaris 32 GB,,"55,200",Red,,
OLOy Blade RGB 32 GB,,"56,200",Platinum,,
TEAMGROUP Elite 64 GB,,"42,666",Black,,
TEAMGROUP Elite 64 GB,,"42,400",Black,,
TEAMGROUP Elite 32 GB,,"42,400",Black,,
TEAMGROUP Elite 8 GB,,"42,400",Black,,
TEAMGROUP Elite 32 GB,,"42,133",Black,,
TEAMGROUP Elite 16 GB,,"42,133",Black,,
TEAMGROUP Elite 8 GB,,"42,133",Black,,
TEAMGROUP Elite 32 GB,,"42,666",Black,,
TEAMGROUP Elite 32 GB,,"42,400",Black,,
TEAMGROUP Elite 8 GB,58.76,"42,400",Black,,
TEAMGROUP Elite 16 GB,,"42,133",Black,,
TEAMGROUP Elite 8 GB,,"42,133",Black,,
TEAMGROUP Elite 4 GB,,"42,133",Black,,
TEAMGROUP T-Create Classic 8 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 16 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 32 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 8 GB,,"43,200",Silver / Black,,
TEAMGROUP T-Create Classic 16 GB,,"43,200",Silver / Black,,
TEAMGROUP T-Create Classic 16 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 32 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 64 GB,,"42,666",Silver / Black,,
TEAMGROUP T-Create Classic 16 GB,,"43,200",Silver / Black,,
TEAMGROUP T-Create Classic 32 GB,,"43,200",Silver / Black,,
TEAMGROUP T-Force Zeus 16 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 32 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 64 GB,,"42,666",Red / Black,,
TEAMGROUP T-Force Zeus 32 GB,,"42,666",Red / Black,,
TEAMGROUP T-Force Zeus 16 GB,,"42,666",Red / Black,,
TEAMGROUP T-Force Zeus 16 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 8 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 32 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 32 GB,,"42,666",Red / Black,,
TEAMGROUP T-Force Zeus 16 GB,,"42,666",Red / Black,,
TEAMGROUP T-Force Zeus 8 GB,,"42,666",Red / Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"56,000",White,,
Silicon Power XPOWER Zenith RGB Gaming 64 GB,,"56,000",Black,,
Silicon Power XPOWER Zenith RGB Gaming 64 GB,,"56,000",White,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"56,000",Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"56,000",White,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"56,000",Black,,
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"56,000",White,,
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"56,000",Black,,
TEAMGROUP Elite 8 GB,,"55,200",Black,,
Kingston FURY Impact 32 GB,73.98,"42,666",Black,,
PROXMEM KERBEROS 32 GB,,"43,600",Black / Silver,,
PROXMEM KERBEROS 32 GB,,"43,200",Black / Silver,,
PROXMEM KERBEROS 16 GB,,"43,600",Black / Silver,,
PROXMEM KERBEROS 16 GB,,"43,200",Black / Silver,,
PROXMEM KERBEROS 32 GB,,"55,600",Black / Silver,,
PROXMEM KERBEROS 32 GB,,"56,000",Black / Silver,,
PROXMEM KERBEROS 32 GB,,"56,400",Black / Silver,,
Timetec PINNACLE Konduit 32 GB,,"43,200",Black,,
Timetec PINNACLE Konduit RGB 32 GB,,"43,200",Black,,
Timetec PINNACLE Konduit RGB 32 GB,,"43,200",Black,,
Timetec PINNACLE Konduit RGB 16 GB,,"43,200",Black,,
Timetec PINNACLE Konduit 64 GB,,"43,600",White,,
Timetec PINNACLE Konduit 32 GB,,"43,600",White,,
Timetec PINNACLE Konduit 32 GB,,"43,600",Black,,
Timetec PINNACLE Konduit 8 GB,,"43,600",Black,,
Timetec PINNACLE Konduit RGB 64 GB,,"43,600",Black,,
Timetec PINNACLE Konduit RGB 32 GB,,"43,600",Black,,
Timetec PINNACLE Konduit RGB 32 GB,,"43,600",Black,,
Timetec PINNACLE Konduit RGB 16 GB,,"43,600",White,,
Timetec PINNACLE Konduit RGB 16 GB,,"43,600",Black,,
GeIL Polaris RGB 32 GB,,"56,000",Red,,
Crucial CT8G48C40S8U5 8 GB,,"54,800",Black,,
GeIL Polaris 32 GB,,"55,600",Red,,
GeIL Polaris RGB SYNC 32 GB,,"57,200",Red,,
TEAMGROUP T-Force Vulcan alpha 16 GB,,"56,000",Red,,
TEAMGROUP T-Force Vulcan alpha 16 GB,,"55,600",Red,,
TEAMGROUP T-Force Vulcan alpha 16 GB,,"55,200",Red,,
TEAMGROUP T-Force Vulcan alpha 16 GB,,"55,200",Black,,
TEAMGROUP T-Force Vulcan alpha 8 GB,,"55,200",Red,,
TEAMGROUP T-Force Vulcan alpha 8 GB,,"55,200",Black,,
TEAMGROUP T-Force Vulcan alpha 8 GB,,"55,200",Red,,
TEAMGROUP T-Force Vulcan alpha 8 GB,,"55,200",Black,,
Mushkin Enhanced Redline Stiletto 32 GB,,"44,133",Black,,
OLOy Blade RGB 32 GB,,"43,200",Black / Silver,,
OLOy Blade RGB 16 GB,,"43,200",Black / Silver,,
OLOy Blade RGB 16 GB,,"44,266",Silver,,
OLOy Blade RGB 16 GB,,"44,000",Silver,,
OLOy Blade RGB 16 GB,,"44,000",Black / Silver,,
OLOy Blade RGB 16 GB,,"43,200",Silver,,
OLOy Blade RGB 16 GB,,"44,600",Black / Silver,,
OLOy Blade RGB 16 GB,,"44,400",Black / Silver,,
OLOy Blade RGB 16 GB,,"43,200",Black,,
Silicon Power XPOWER Zenith Gaming 64 GB,,"56,000",Black,,
Silicon Power XPOWER Zenith Gaming 32 GB,,"56,000",White,,
Silicon Power XPOWER Zenith Gaming 32 GB,,"56,000",Black,,
Silicon Power XPOWER Zenith Gaming 16 GB,,"56,000",Black,,
OLOy WarHawk RGB 32 GB,,"43,200",Black / Silver,,
OLOy WarHawk RGB 32 GB,,"43,200",White / Silver,,
OLOy WarHawk RGB 32 GB,,"43,600",Black / Silver,,
OLOy WarHawk RGB 32 GB,,"43,600",Black / Silver,,
OLOy WarHawk RGB 16 GB,,"43,600",Black / Silver,,
OLOy WarHawk RGB 32 GB,,"44,000",White / Silver,,
GeIL ORION V RGB 32 GB,,"55,200",Red,,
GeIL ORION V RGB 16 GB,,"55,200",Black,,
GeIL ORION V RGB 16 GB,,"55,200",Red,,
GeIL ORION V RGB 32 GB,,"55,200",Black,,
GeIL ORION V RGB 32 GB,,"55,200",Red,,
GeIL ORION V RGB 16 GB,,"55,200",Black,,
GeIL ORION V RGB 16 GB,,"55,200",Red,,
GeIL ORION V RGB 32 GB,,"55,600",Black,,
GeIL ORION V RGB 32 GB,,"55,600",Red,,
GeIL ORION V RGB 16 GB,,"55,600",Black,,
GeIL ORION V RGB 16 GB,,"55,600",Red,,
GeIL ORION V RGB 32 GB,,"55,600",Black,,
GeIL ORION V RGB 32 GB,,"55,600",Red,,
GeIL ORION V RGB 16 GB,,"55,600",Black,,
GeIL ORION V RGB 16 GB,,"55,600",Red,,
GeIL ORION V RGB 32 GB,,"56,000",Black,,
GeIL ORION V RGB 32 GB,,"56,000",Red,,
GeIL ORION V RGB 16 GB,,"56,000",Black,,
GeIL ORION V RGB 16 GB,,"56,000",Red,,
GeIL ORION V RGB 16 GB,,"56,000",Black,,
GeIL ORION V RGB 16 GB,,"56,000",Red,,
GeIL ORION V RGB 32 GB,,"56,400",Black,,
GeIL ORION V RGB 32 GB,,"56,400",Red,,
GeIL ORION V RGB 16 GB,,"56,400",Black,,
GeIL ORION V RGB 16 GB,,"56,400",Red,,
GeIL ORION V RGB 32 GB,,"56,800",Black,,
GeIL ORION V RGB 32 GB,,"56,800",Red,,
GeIL ORION V RGB 16 GB,,"56,800",Black,,
GeIL ORION V RGB 16 GB,,"56,800",Red,,
GeIL ORION V RGB 32 GB,,"57,200",Red,,
GeIL ORION V RGB 16 GB,,"57,200",Black,,
GeIL ORION V RGB 16 GB,,"57,200",Red,,
GeIL ORION V RGB 32 GB,,"57,600",Black,,
GeIL ORION V RGB 32 GB,,"57,600",Red,,
GeIL ORION V RGB 16 GB,,"57,600",Black,,
GeIL ORION V RGB 16 GB,,"57,600",Red,,
GeIL ORION V RGB 32 GB,,"58,000",Red,,
GeIL ORION V RGB 16 GB,,"58,000",Red,,
GeIL ORION V 32 GB,,"55,200",Black,,
GeIL ORION V 16 GB,,"55,200",Black,,
GeIL ORION V 16 GB,,"55,200",Red,,
GeIL ORION V 32 GB,,"55,200",Black,,
GeIL ORION V 32 GB,,"55,200",Red,,
GeIL ORION V 16 GB,,"55,200",Black,,
GeIL ORION V 16 GB,,"55,200",Red,,
GeIL ORION V 32 GB,,"55,600",Black,,
GeIL ORION V 32 GB,,"55,600",Red,,
GeIL ORION V 16 GB,,"55,600",Black,,
GeIL ORION V 16 GB,,"55,600",Red,,
GeIL ORION V 32 GB,,"55,600",Black,,
GeIL ORION V 32 GB,,"55,600",Red,,
GeIL ORION V 16 GB,,"55,600",Black,,
GeIL ORION V 16 GB,,"55,600",Red,,
GeIL ORION V 32 GB,,"56,000",Black,,
GeIL ORION V 32 GB,,"56,000",Red,,
GeIL ORION V 16 GB,,"56,000",Black,,
GeIL ORION V 16 GB,,"56,000",Red,,
GeIL ORION V 32 GB,,"56,000",Black,,
GeIL ORION V 32 GB,,"56,000",Red,,
GeIL ORION V 16 GB,,"56,000",Black,,
GeIL ORION V 16 GB,,"56,000",Red,,
GeIL ORION V 32 GB,,"56,400",Red,,
GeIL ORION V 16 GB,,"56,400",Black,,
GeIL ORION V 16 GB,,"56,400",Red,,
GeIL ORION V 32 GB,,"56,800",Black,,
GeIL ORION V 32 GB,,"56,800",Red,,
GeIL ORION V 16 GB,,"56,800",Black,,
GeIL ORION V 16 GB,,"56,800",Red,,
GeIL ORION V 32 GB,,"57,200",Black,,
GeIL ORION V 32 GB,,"57,200",Red,,
GeIL ORION V 16 GB,,"57,200",Black,,
GeIL ORION V 16 GB,,"57,200",Red,,
GeIL ORION V 32 GB,,"57,600",Red,,
GeIL ORION V 16 GB,,"57,600",Black,,
GeIL ORION V 16 GB,,"57,600",Red,,
GeIL ORION V 32 GB,,"58,000",Black,,
GeIL ORION V 32 GB,,"58,000",Red,,
GeIL ORION V RGB AMD 32 GB,,"55,200",Red,,
GeIL ORION V RGB AMD 16 GB,,"55,200",Black,,
GeIL ORION V RGB AMD 32 GB,,"55,200",Black,,
GeIL ORION V RGB AMD 32 GB,,"55,200",Red,,
GeIL ORION V RGB AMD 16 GB,,"55,200",Black,,
GeIL ORION V RGB AMD 16 GB,,"55,200",Red,,
GeIL ORION V RGB AMD 32 GB,99.99,"55,600",Black,,
GeIL ORION V RGB AMD 32 GB,,"55,600",Red,,
GeIL ORION V RGB AMD 16 GB,,"55,600",Black,,
GeIL ORION V RGB AMD 16 GB,,"55,600",Red,,
GeIL ORION V RGB AMD 32 GB,,"55,600",Black,,
GeIL ORION V RGB AMD 32 GB,,"55,600",Red,,
GeIL ORION V RGB AMD 16 GB,,"55,600",Black,,
GeIL ORION V RGB AMD 16 GB,,"55,600",Red,,
GeIL ORION V RGB AMD 32 GB,,"56,000",Black,,
GeIL ORION V RGB AMD 32 GB,,"56,000",Red,,
GeIL ORION V RGB AMD 16 GB,,"56,000",Black,,
GeIL ORION V RGB AMD 16 GB,,"56,000",Red,,
GeIL ORION V RGB AMD 32 GB,,"56,000",Red,,
GeIL ORION V RGB AMD 16 GB,,"56,000",Black,,
GeIL ORION V RGB AMD 16 GB,,"56,000",Red,,
GeIL ORION V AMD 32 GB,,"55,200",Black,,
GeIL ORION V AMD 32 GB,,"55,200",Red,,
GeIL ORION V AMD 16 GB,,"55,200",Red,,
GeIL ORION V AMD 32 GB,,"55,200",Black,,
GeIL ORION V AMD 32 GB,,"55,200",Red,,
GeIL ORION V AMD 16 GB,,"55,200",Black,,
GeIL ORION V AMD 16 GB,,"55,200",Red,,
GeIL ORION V AMD 32 GB,,"55,600",Black,,
GeIL ORION V AMD 32 GB,,"55,600",Red,,
GeIL ORION V AMD 16 GB,,"55,600",Black,,
GeIL ORION V AMD 16 GB,,"55,600",Red,,
GeIL ORION V AMD 32 GB,,"55,600",Black,,
GeIL ORION V AMD 32 GB,,"55,600",Red,,
GeIL ORION V AMD 16 GB,,"55,600",Black,,
GeIL ORION V AMD 16 GB,,"55,600",Red,,
GeIL ORION V AMD 32 GB,,"56,000",Black,,
GeIL ORION V AMD 32 GB,,"56,000",Red,,
GeIL ORION V AMD 16 GB,,"56,000",Black,,
GeIL ORION V AMD 16 GB,,"56,000",Red,,
GeIL ORION V AMD 32 GB,,"56,000",Black,,
GeIL ORION V AMD 32 GB,,"56,000",Red,,
GeIL ORION V AMD 16 GB,,"56,000",Black,,
GeIL ORION V AMD 16 GB,,"56,000",Red,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 4 GB,,"42,666",Black / Gold,,
TEAMGROUP TPD432G3200HC2201 32 GB,,"43,200",Black / Gold,,
TEAMGROUP TPD48G3200HC22016 8 GB,,"43,200",Black / Gold,,
TEAMGROUP TPD48G3200HC2201 8 GB,,"43,200",Black / Gold,,
TEAMGROUP TPD44G3200HC2201 4 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 4 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 4 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 4 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 4 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,133",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,400",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 64 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"42,666",Red / Black,,
TEAMGROUP TPRD432G3200HC2201 32 GB,,"43,200",Red / Black,,
TEAMGROUP TPRD48G3200HC22016 8 GB,,"43,200",Red / Black,,
TEAMGROUP TPRD48G3200HC2201 8 GB,,"43,200",Red / Black,,
TEAMGROUP TPRD44G3200HC2201 4 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 4 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,400",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Red / Black,,
TEAMGROUP Elite Plus 64 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 16 GB,,"43,200",Red / Black,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,"55,600",Black,,
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"55,600",Black,,
GeIL ORION V 32 GB,,"56,000",Red,,
GeIL ORION V 32 GB,,"56,000",Black,,
TEAMGROUP Elite 8 GB,,"54,800",Black,,
TEAMGROUP Elite 8 GB,,"55,200",Black,,
TEAMGROUP Elite 8 GB,,"55,600",Black,,
TEAMGROUP Elite 32 GB,,"55,600",Black,,
GeIL EVO V RGB 64 GB,,"54,800",White,,
GeIL EVO V RGB 32 GB,,"54,800",White,,
GeIL EVO V RGB 32 GB,,"54,800",Black,,
GeIL EVO V RGB 32 GB,,"54,800",White,,
GeIL EVO V RGB 16 GB,,"54,800",White,,
GeIL EVO V RGB 8 GB,,"54,800",White,,
GeIL EVO V RGB 32 GB,,"54,800",Black,,
GeIL EVO V RGB 16 GB,,"54,800",Black,,
GeIL EVO V RGB 8 GB,,"54,800",Black,,
GeIL EVO V RGB 32 GB,,"55,200",White,,
GeIL EVO V RGB 64 GB,,"55,200",Black,,
GeIL EVO V RGB 32 GB,,"55,200",Black,,
GeIL EVO V RGB 32 GB,,"55,200",White,,
GeIL EVO V RGB 16 GB,,"55,200",White,,
GeIL EVO V RGB 32 GB,,"55,200",Black,,
GeIL EVO V RGB 16 GB,,"55,200",Black,,
GeIL EVO V RGB 64 GB,,"55,200",White,,
GeIL EVO V RGB 64 GB,,"55,200",Black,,
GeIL EVO V RGB 32 GB,,"55,200",White,,
GeIL EVO V RGB 32 GB,,"55,200",Black,,
GeIL EVO V RGB 32 GB,,"55,200",White,,
GeIL EVO V RGB 16 GB,,"55,200",White,,
GeIL EVO V RGB 32 GB,,"55,200",Black,,
GeIL EVO V RGB 16 GB,,"55,200",Black,,
GeIL EVO V RGB 64 GB,,"55,600",White,,
GeIL EVO V RGB 32 GB,,"55,600",White,,
GeIL EVO V RGB 64 GB,,"55,600",Black,,
GeIL EVO V RGB 32 GB,,"55,600",Black,,
GeIL EVO V RGB 32 GB,,"55,600",White,,
GeIL EVO V RGB 16 GB,,"55,600",White,,
GeIL EVO V RGB 32 GB,,"55,600",Black,,
GeIL EVO V RGB 16 GB,,"55,600",Black,,
GeIL EVO V RGB 64 GB,,"55,600",White,,
GeIL EVO V RGB 32 GB,,"55,600",White,,
GeIL EVO V RGB 32 GB,,"55,600",Black,,
GeIL EVO V RGB 32 GB,,"55,600",White,,
GeIL EVO V RGB 16 GB,,"55,600",White,,
GeIL EVO V RGB 32 GB,,"55,600",Black,,
GeIL EVO V RGB 16 GB,,"55,600",Black,,
GeIL EVO V RGB 32 GB,,"56,000",White,,
GeIL EVO V RGB 32 GB,,"56,000",Black,,
GeIL EVO V RGB 16 GB,,"56,000",White,,
GeIL EVO V RGB 16 GB,,"56,000",Black,,
GeIL EVO V RGB 32 GB,,"56,000",White,,
GeIL EVO V RGB 32 GB,,"56,000",Black,,
GeIL EVO V RGB 16 GB,,"56,000",White,,
GeIL EVO V RGB 16 GB,,"56,000",Black,,
GeIL EVO V RGB 32 GB,,"56,000",White,,
GeIL EVO V RGB 32 GB,,"56,000",Black,,
GeIL EVO V RGB 16 GB,,"56,000",White,,
GeIL EVO V RGB 16 GB,,"56,000",Black,,
GeIL EVO V RGB 32 GB,,"56,200",White,,
GeIL EVO V RGB 32 GB,,"56,200",Black,,
GeIL EVO V RGB 16 GB,,"56,200",White,,
GeIL EVO V RGB 16 GB,,"56,200",Black,,
GeIL EVO V RGB 96 GB,,"56,400",White,,
GeIL EVO V RGB 16 GB,,"56,600",White,,
GeIL EVO V RGB 48 GB,,"56,400",White,,
GeIL EVO V RGB 16 GB,,"56,400",White,,
GeIL EVO V RGB 16 GB,,"56,600",Black,,
GeIL EVO V RGB 16 GB,,"56,400",Black,,
GeIL EVO V RGB 32 GB,,"56,800",White,,
GeIL EVO V RGB 32 GB,,"56,800",Black,,
GeIL EVO V RGB 16 GB,,"56,800",White,,
GeIL EVO V RGB 16 GB,,"56,800",Black,,
GeIL EVO V RGB 32 GB,,"57,200",White,,
GeIL EVO V RGB 48 GB,,"57,200",Black,,
GeIL EVO V RGB 32 GB,,"57,200",Black,,
GeIL EVO V RGB 16 GB,,"57,200",White,,
GeIL EVO V RGB 16 GB,,"57,200",Black,,
GeIL EVO V RGB 32 GB,,"57,600",White,,
GeIL EVO V RGB 32 GB,,"57,600",Black,,
GeIL EVO V RGB 16 GB,,"57,600",Black,,
GeIL EVO V RGB 16 GB,,"58,000",White,,
GeIL EVO V RGB 16 GB,,"58,000",Black,,
GeIL EVO V RGB 48 GB,,"58,000",Black,,
GeIL EVO V RGB 24 GB,,"58,000",White,,
GeIL EVO V RGB 24 GB,,"58,000",Black,,
GeIL EVO V RGB 24 GB,,"58,200",White,,
GeIL EVO V RGB 24 GB,,"58,200",Black,,
GOODRAM IRDM PRO 32 GB,,"43,600",White,,
GOODRAM IRDM PRO 32 GB,,"43,600",White / Red,,
GOODRAM IRP-4000D4V64L18S/16GDC 16 GB,,"44,000",Black / Gold,,
GOODRAM IRP-4000D4V64L18S/8G 8 GB,,"44,000",Black / Gold,,
GOODRAM IRP-W4000D4V64L18S/8G 8 GB,,"44,000",White,,
Apacer Panther RGB 32 GB,,"56,200",Silver / Black,,
ADATA XPG LANCER RGB 16 GB,,"56,800",White,,
Netac Shadow II 8 GB,,"43,600",Black,,
Samsung M393B1G70BH0-CK0 8 GB,25.99,"31,600",Green,,
TEAMGROUP T-Force Vulcan 64 GB,,"56,000",Black,,
TEAMGROUP T-Force Vulcan 64 GB,,"55,600",Black,,
TEAMGROUP T-Force Vulcan 32 GB,,"54,800",Black,,
TEAMGROUP T-Force Vulcan 32 GB,,"56,000",Black,,
TEAMGROUP T-Force Vulcan 32 GB,,"55,600",Black,,
TEAMGROUP T-Force Vulcan 32 GB,,"55,600",Black,,
TEAMGROUP T-Force Vulcan 16 GB,,"56,400",Black,,
TEAMGROUP T-Force Vulcan 16 GB,,"56,400",Black,,
TEAMGROUP T-Force Vulcan 16 GB,,"54,800",Black,,
TEAMGROUP T-Force Vulcan 16 GB,,"54,800",Red,,
TEAMGROUP T-Force Vulcan 8 GB,,"55,200",Red,,
TEAMGROUP T-Force Vulcan 8 GB,,"55,600",Red,,
TEAMGROUP T-Force Vulcan 32 GB,,"55,600",Red,,
TEAMGROUP T-Force Vulcan 32 GB,,"56,000",Red,,
TEAMGROUP T-Force Vulcan 16 GB,,"56,400",Red,,
TEAMGROUP T-Force Vulcan 32 GB,,"54,800",Red,,
TEAMGROUP T-Force Vulcan 64 GB,,"55,600",Red,,
Lexar LD4AS032G-R2666U 32 GB,,"42,666",Black,,
Lexar LD4AS008G-R2666U 8 GB,,"42,666",Black,,
Lexar LD4AS016G-R3200GSST 16 GB,,"43,200",Black,,
Lexar LD4AS008G-R3200GSST 8 GB,,"43,200",Black,,
Lexar LD4AS032G-R2666G 32 GB,,"42,666",Black,,
